ENTIDAD,NOM_ENT,MUN,NOM_MUN,POBTOT,POBFEM,POBMAS,POB0_14,POB15_64,POB65_MAS,PROM_HNV,PCON_DISC,PCLIM_PMEN,GRAPROES,GRAPROES_F,GRAPROES_M,PSINDER,PDER_SS
26,Sonora,0,Total de la entidad Sonora,2944840,1472643,1472197,723847,1981467,236801,2.07,145473,40272,10.4,10.45,10.35,547727,2391479
26,Sonora,1,Aconchi,2563,1227,1336,589,1624,350,2.43,171,38,8.78,9.38,8.22,532,2026
26,Sonora,1,Aconchi,1650,785,865,359,1051,240,2.35,117,25,8.91,9.45,8.4,129,1518
26,Sonora,1,Aconchi,761,373,388,200,487,74,2.47,35,12,8.6,9.34,7.92,378,383
26,Sonora,1,Aconchi,23,9,14,2,12,9,4.44,4,0,8.43,8.44,8.42,1,22
26,Sonora,1,Aconchi,118,55,63,26,67,25,2.89,14,1,8.21,8.86,7.66,23,93
26,Sonora,2,Agua Prieta,91929,46118,45811,25287,61326,5261,2.16,4039,1129,9.64,9.63,9.64,26718,65050
26,Sonora,2,Agua Prieta,91029,45722,45307,25100,60771,5103,2.15,3981,1120,9.67,9.65,9.68,26299,64570
26,Sonora,2,Agua Prieta,50,17,33,3,33,14,5.13,3,0,6.17,6.56,5.97,37,13
26,Sonora,2,Agua Prieta,52,22,30,5,27,20,2.95,5,1,6.85,7.9,6.07,18,34
26,Sonora,2,Agua Prieta,242,113,129,46,149,47,2.89,19,1,6.6,7.06,6.21,159,83
26,Sonora,2,Agua Prieta,73,35,38,29,40,4,2.32,5,0,10.27,10.76,9.83,38,35
26,Sonora,2,Agua Prieta,116,52,64,25,72,19,2.87,6,3,5.58,5.35,5.79,21,95
26,Sonora,2,Agua Prieta,18,8,10,1,14,3,3.13,1,0,5.59,5.63,5.56,8,10
26,Sonora,2,Agua Prieta,24,10,14,4,13,7,4.22,2,0,4.5,3.11,5.64,15,9
26,Sonora,2,Agua Prieta,15,6,9,2,6,7,3,4,0,5.15,6.2,4.5,4,11
26,Sonora,2,Agua Prieta,9,4,5,2,4,3,1.75,0,0,10.14,9.67,10.5,3,6
26,Sonora,2,Agua Prieta,13,8,5,1,10,2,1.38,0,0,11.08,11.14,11,9,4
26,Sonora,2,Agua Prieta,8,4,4,1,5,2,3,1,0,7.29,7.33,7.25,2,6
26,Sonora,3,Alamos,24976,12067,12909,6339,15540,3094,2.62,1665,325,8.2,8.4,8.01,3949,20992
26,Sonora,3,Alamos,10961,5526,5435,2786,7079,1095,2.27,532,150,9.79,9.91,9.66,1955,9000
26,Sonora,3,Alamos,269,136,133,64,166,39,3.19,35,10,7.43,7.45,7.41,47,222
26,Sonora,3,Alamos,13,7,6,1,9,3,4.5,1,1,4.58,2.83,6.33,4,9
26,Sonora,3,Alamos,26,12,14,11,15,0,2.44,0,0,13.53,12.25,15,8,18
26,Sonora,3,Alamos,128,59,69,37,86,5,2.67,7,1,5.97,7,5.16,27,101
26,Sonora,3,Alamos,324,153,171,77,198,49,3.11,31,0,7.24,7.45,7.06,1,323
26,Sonora,3,Alamos,53,22,31,17,27,8,1.75,1,0,4.09,4.07,4.1,24,28
26,Sonora,3,Alamos,12,6,6,2,8,2,4,0,0,3,3.6,2.4,0,12
26,Sonora,3,Alamos,82,36,46,28,48,6,2.59,3,1,5.87,5.48,6.26,10,72
26,Sonora,3,Alamos,11,5,6,0,6,5,4,3,1,5.45,5,5.83,0,11
26,Sonora,3,Alamos,152,80,72,46,80,26,2.33,29,1,6.62,6.9,6.35,2,148
26,Sonora,3,Alamos,159,72,87,49,94,16,3.25,6,0,7.45,7.7,7.25,33,126
26,Sonora,3,Alamos,51,21,30,10,29,12,3.78,3,0,6.66,6.89,6.48,7,44
26,Sonora,3,Alamos,23,12,11,5,16,2,3.8,2,0,5.28,3.89,6.67,7,16
26,Sonora,3,Alamos,171,78,93,33,92,46,3.53,25,0,6.78,6.71,6.84,19,152
26,Sonora,3,Alamos,104,45,59,28,68,8,2.82,8,2,6,5.89,6.1,2,102
26,Sonora,3,Alamos,161,80,81,41,98,22,3.36,7,6,7.62,8.24,7.11,22,138
26,Sonora,3,Alamos,55,29,26,14,33,8,2.57,3,0,7.93,8.9,6.9,6,49
26,Sonora,3,Alamos,64,30,34,19,38,7,3.71,6,0,6.07,6.1,6.04,0,64
26,Sonora,3,Alamos,7,4,3,1,2,4,2.33,3,1,6.17,5,7.33,0,7
26,Sonora,3,Alamos,221,102,119,41,115,65,3.97,41,4,5.43,5.58,5.3,28,193
26,Sonora,3,Alamos,160,61,99,42,92,26,3.72,17,1,7.61,7.56,7.64,45,115
26,Sonora,3,Alamos,9,2,7,1,6,2,5,2,0,3.25,5,2.67,6,3
26,Sonora,3,Alamos,11,4,7,0,7,4,4.25,0,0,3.73,1.25,5.14,4,7
26,Sonora,3,Alamos,14,5,9,2,7,5,6.2,1,1,2.75,3.8,2,4,10
26,Sonora,3,Alamos,16,7,9,1,10,5,3.57,3,2,6.47,6.57,6.38,0,16
26,Sonora,3,Alamos,28,16,12,3,17,8,1.25,2,0,5.68,7,4,3,25
26,Sonora,3,Alamos,29,12,17,3,19,7,4.2,0,0,5.92,3.9,7.19,0,29
26,Sonora,3,Alamos,12,5,7,4,8,0,4,0,0,5.38,6,4.75,0,12
26,Sonora,3,Alamos,242,108,134,88,138,16,3.52,6,4,5.93,5.75,6.09,0,242
26,Sonora,3,Alamos,242,109,133,75,143,24,3.1,23,7,6.62,6.51,6.71,14,228
26,Sonora,3,Alamos,29,14,15,11,13,5,4.56,1,0,7.56,8.33,6.78,5,24
26,Sonora,3,Alamos,121,52,69,22,81,18,3.39,10,0,7.07,6.91,7.2,37,82
26,Sonora,3,Alamos,219,100,119,59,138,22,2.62,13,1,7.19,7.11,7.27,21,198
26,Sonora,3,Alamos,17,5,12,0,13,4,2.8,2,0,4.94,7,4.08,4,13
26,Sonora,3,Alamos,81,38,43,23,51,7,2.59,7,0,7.59,7.91,7.37,6,75
26,Sonora,3,Alamos,22,8,14,2,12,8,3.43,2,0,4.65,5.43,4.23,2,20
26,Sonora,3,Alamos,68,33,35,13,42,13,3.25,5,0,5.98,5.52,6.26,12,56
26,Sonora,3,Alamos,165,84,81,37,79,49,3.4,17,0,6.2,6.43,5.98,22,143
26,Sonora,3,Alamos,14,6,8,3,10,1,1.67,3,0,6.64,8,5.5,3,11
26,Sonora,3,Alamos,155,74,81,42,89,24,2.44,23,2,7.16,7.31,7.02,30,125
26,Sonora,3,Alamos,73,34,39,24,44,5,3.58,8,0,6.43,7.04,5.88,11,62
26,Sonora,3,Alamos,51,23,28,13,36,2,2.55,4,0,6.08,6.06,6.1,4,47
26,Sonora,3,Alamos,432,206,226,102,283,47,2.52,55,5,8.49,9.14,7.86,47,385
26,Sonora,3,Alamos,68,28,40,18,36,14,4.1,3,0,5.16,6.14,4.45,23,45
26,Sonora,3,Alamos,652,300,352,181,413,58,2.73,32,1,8.27,8.23,8.3,76,576
26,Sonora,3,Alamos,122,55,67,24,72,26,3.35,20,19,7.23,6.98,7.44,16,106
26,Sonora,3,Alamos,161,83,78,42,94,25,3.43,10,2,6.53,6.62,6.44,20,141
26,Sonora,3,Alamos,119,52,67,31,70,18,2.63,1,0,6.55,6.68,6.44,16,103
26,Sonora,3,Alamos,311,143,168,77,201,33,2.37,20,1,7.91,7.88,7.93,40,271
26,Sonora,3,Alamos,46,24,22,13,26,7,3.61,7,1,5.88,5.65,6.13,20,26
26,Sonora,3,Alamos,138,65,73,31,84,23,3.7,6,1,6.79,6.61,6.92,14,124
26,Sonora,3,Alamos,50,24,26,1,31,18,4.04,8,1,5.96,4.65,7.12,2,48
26,Sonora,3,Alamos,18,8,10,6,10,2,3.25,2,0,5.33,6.29,4,0,18
26,Sonora,3,Alamos,180,86,94,28,108,44,2.72,32,3,6.55,6.99,6.16,24,156
26,Sonora,3,Alamos,41,18,23,9,27,5,2.77,3,1,6.88,6.77,6.95,9,32
26,Sonora,3,Alamos,183,81,102,39,102,42,3.94,21,0,6.67,6.68,6.65,29,154
26,Sonora,3,Alamos,130,59,71,30,77,23,3.06,5,0,7.38,8.02,6.89,9,121
26,Sonora,3,Alamos,33,14,19,13,19,1,2.08,1,1,7,8.38,6.08,10,23
26,Sonora,3,Alamos,109,47,62,26,69,14,2.95,10,0,6.37,6.47,6.3,5,103
26,Sonora,3,Alamos,82,42,40,8,62,12,2.85,13,1,6.2,6.71,5.74,9,73
26,Sonora,3,Alamos,7,2,5,0,5,2,3.5,0,0,5.57,6,5.4,0,7
26,Sonora,3,Alamos,69,31,38,11,40,18,2.89,9,0,7.12,7.07,7.16,1,68
26,Sonora,3,Alamos,1086,529,557,311,679,96,2.89,81,16,7.37,7.39,7.35,177,909
26,Sonora,3,Alamos,24,7,17,6,15,3,2,1,0,9.22,8.2,9.62,0,24
26,Sonora,3,Alamos,71,37,34,23,37,11,3.76,1,0,7.19,7.17,7.2,8,63
26,Sonora,3,Alamos,70,35,35,11,47,12,2.55,3,1,7.69,7.79,7.59,3,67
26,Sonora,3,Alamos,29,17,12,12,17,0,2.78,0,0,5.18,6.33,3.88,17,12
26,Sonora,3,Alamos,32,13,19,4,18,10,3.15,6,1,4.04,3,4.71,3,29
26,Sonora,3,Alamos,94,47,47,22,60,12,2.6,16,3,7.14,6.44,7.7,21,73
26,Sonora,3,Alamos,19,7,12,5,9,5,4.33,5,0,6.36,5.67,6.88,4,15
26,Sonora,3,Alamos,8,5,3,0,7,1,2.8,0,0,7.63,7,8.67,0,8
26,Sonora,3,Alamos,178,89,89,47,104,27,2.94,10,6,7.62,7.68,7.55,8,170
26,Sonora,3,Alamos,555,263,292,153,322,80,2.83,35,8,7.63,7.59,7.66,90,465
26,Sonora,3,Alamos,256,125,131,58,157,41,3.13,30,2,6.87,6.58,7.14,25,231
26,Sonora,3,Alamos,9,3,6,1,6,2,1.67,1,0,3.38,5,2.4,1,8
26,Sonora,3,Alamos,183,82,101,39,108,36,2.72,20,0,6.85,6.76,6.93,61,121
26,Sonora,3,Alamos,40,17,23,5,23,12,2.21,5,0,5.69,6.07,5.43,5,35
26,Sonora,3,Alamos,84,40,44,21,47,16,2.8,4,1,7.59,7.34,7.79,13,70
26,Sonora,3,Alamos,17,9,8,3,13,1,2.67,0,0,6.79,6.83,6.75,2,15
26,Sonora,3,Alamos,14,6,8,5,9,0,1.2,0,0,9.22,8.75,9.6,3,11
26,Sonora,3,Alamos,83,37,46,32,39,12,3.74,2,1,5.47,5.59,5.38,0,83
26,Sonora,3,Alamos,75,36,39,12,46,17,2.57,16,0,6.63,6.41,6.81,4,71
26,Sonora,3,Alamos,66,32,34,12,31,23,3.11,11,0,5.43,6.11,4.73,10,56
26,Sonora,3,Alamos,278,136,142,67,180,31,2.36,12,1,7.71,8.12,7.33,37,240
26,Sonora,3,Alamos,24,11,13,2,14,8,2.91,3,0,8.32,8.2,8.42,5,19
26,Sonora,3,Alamos,192,82,110,43,113,36,3.54,28,4,6.42,6.42,6.42,24,167
26,Sonora,3,Alamos,66,30,36,16,42,8,3.24,6,3,5.74,5.29,6.15,12,54
26,Sonora,3,Alamos,18,8,10,4,10,4,4.29,2,0,4.07,3.83,4.25,8,10
26,Sonora,3,Alamos,13,6,7,3,10,0,2,0,0,4.9,5.8,4,7,6
26,Sonora,3,Alamos,146,64,82,52,85,9,2.76,7,4,7.81,7.9,7.74,41,105
26,Sonora,3,Alamos,147,66,81,37,96,14,2.04,5,2,8.45,9.52,7.67,15,132
26,Sonora,3,Alamos,58,32,26,13,38,7,2.1,4,0,10.04,9.72,10.45,7,51
26,Sonora,3,Alamos,10,5,5,0,7,3,1.8,0,0,4.2,5,3.4,1,9
26,Sonora,3,Alamos,41,20,21,8,32,1,1.7,2,0,4.67,4.2,5.09,0,28
26,Sonora,3,Alamos,12,7,5,2,8,2,2.17,0,0,4.1,4.2,4,0,12
26,Sonora,3,Alamos,153,62,91,61,81,11,2.36,3,1,4.87,4.61,5.08,62,91
26,Sonora,3,Alamos,22,9,13,3,17,2,1.67,1,0,7.95,8.78,7.2,3,19
26,Sonora,3,Alamos,25,12,13,6,14,5,3.42,2,0,6.84,6.91,6.75,5,20
26,Sonora,3,Alamos,22,10,12,2,12,8,4.63,4,0,4.25,4.63,4,0,22
26,Sonora,3,Alamos,175,81,94,57,93,25,3.79,24,6,7.2,7.07,7.32,39,136
26,Sonora,3,Alamos,74,33,41,18,42,14,2.75,5,0,9.07,8.48,9.48,18,56
26,Sonora,3,Alamos,240,123,117,60,160,20,2.52,22,7,8.72,8.74,8.7,59,181
26,Sonora,3,Alamos,27,11,16,0,14,13,3.55,4,1,3.63,3.82,3.5,5,22
26,Sonora,3,Alamos,18,10,8,3,11,4,3.63,2,0,6.57,6.71,6.43,1,16
26,Sonora,3,Alamos,221,110,111,66,141,14,2.36,7,0,6.41,6.43,6.4,10,211
26,Sonora,3,Alamos,17,8,9,8,9,0,3,0,0,3.78,5,2.8,0,17
26,Sonora,3,Alamos,37,16,21,10,22,5,2.29,6,0,5.7,7.27,4.63,11,26
26,Sonora,3,Alamos,44,15,29,6,30,8,3.31,4,2,7.05,6.55,7.26,9,35
26,Sonora,3,Alamos,15,8,7,0,12,3,1.13,1,0,10.73,11.38,10,4,11
26,Sonora,3,Alamos,86,43,43,26,53,7,2.29,4,2,5.28,5.18,5.41,16,70
26,Sonora,3,Alamos,7,2,5,0,5,2,0.5,0,0,6.86,7.5,6.6,0,7
26,Sonora,3,Alamos,236,122,114,78,145,13,2.25,7,0,6.6,6.61,6.59,3,233
26,Sonora,3,Alamos,13,5,8,0,9,4,2.4,2,0,10.38,13,8.75,2,11
26,Sonora,3,Alamos,15,7,8,4,11,0,3,0,0,8.09,6.75,8.86,0,15
26,Sonora,3,Alamos,26,10,16,5,9,12,4.11,0,0,3.05,2.89,3.17,0,26
26,Sonora,3,Alamos,47,21,26,5,29,13,2.75,8,1,5.53,5.72,5.36,18,29
26,Sonora,3,Alamos,37,16,21,21,14,2,5.33,0,0,1.25,2.5,0.5,28,9
26,Sonora,3,Alamos,4,1,3,0,3,1,6,0,0,0,0,0,4,0
26,Sonora,3,Alamos,6,2,4,0,3,3,5,3,0,2.5,3.5,2,0,6
26,Sonora,3,Alamos,126,58,68,32,78,16,2.88,1,1,6.76,6.83,6.69,0,126
26,Sonora,3,Alamos,71,31,40,19,40,12,4.38,12,0,6.33,5.33,7,8,63
26,Sonora,3,Alamos,4,1,3,0,1,3,10,0,0,0.5,0,0.67,1,3
26,Sonora,3,Alamos,35,16,19,8,24,3,2.85,0,0,7.3,7,7.53,1,34
26,Sonora,3,Alamos,62,29,33,9,41,12,3.12,2,0,6.15,6.72,5.64,2,60
26,Sonora,3,Alamos,32,11,21,13,16,3,3.33,2,0,6.32,6.13,6.45,0,31
26,Sonora,3,Alamos,15,6,9,3,9,3,2,0,0,8.67,10,7.71,2,13
26,Sonora,3,Alamos,118,49,69,19,67,32,3.98,16,2,5.28,5.49,5.14,11,107
26,Sonora,3,Alamos,17,9,8,7,9,1,1.83,0,0,8.8,9,8.67,1,16
26,Sonora,3,Alamos,8,5,3,1,5,2,2.25,0,1,13.43,13.75,13,1,7
26,Sonora,3,Alamos,14,11,3,5,9,0,3.5,0,0,8,8.17,7.67,3,11
26,Sonora,3,Alamos,37,18,19,10,23,4,2.33,2,0,6.67,7,6.4,5,31
26,Sonora,3,Alamos,21,7,14,6,14,1,2.67,0,0,9.67,10,9.44,6,15
26,Sonora,3,Alamos,14,7,7,3,8,2,3,0,0,2.2,1.8,2.6,13,1
26,Sonora,3,Alamos,121,64,57,52,59,10,2.43,7,0,5.97,6.6,5.49,31,90
26,Sonora,3,Alamos,18,9,9,8,10,0,1.17,1,0,7.1,8.5,5,0,18
26,Sonora,3,Alamos,305,153,152,82,187,36,2.02,2,8,7.7,8.46,7,20,285
26,Sonora,3,Alamos,19,10,9,3,14,2,1.75,0,0,7,8.14,6.11,0,19
26,Sonora,3,Alamos,75,36,39,16,50,9,3.14,6,3,8.29,7.56,8.94,15,60
26,Sonora,3,Alamos,11,6,5,1,6,4,2.5,2,0,5.5,5.83,5,2,9
26,Sonora,3,Alamos,12,6,6,1,10,1,2.5,0,0,9.45,8.5,10.6,1,11
26,Sonora,3,Alamos,30,10,20,9,20,1,4.43,3,0,5.62,5.14,5.86,18,12
26,Sonora,4,Altar,9492,4780,4712,2752,6058,678,2.3,540,88,8.73,9.03,8.42,3075,6409
26,Sonora,4,Altar,8439,4257,4182,2448,5404,583,2.25,459,72,8.91,9.2,8.61,2798,5635
26,Sonora,4,Altar,387,205,182,124,231,32,2.97,37,10,7.37,7.79,6.93,129,258
26,Sonora,4,Altar,363,184,179,113,223,27,2.87,30,3,6.61,6.97,6.27,87,276
26,Sonora,4,Altar,22,13,9,5,14,3,2.3,3,0,8.12,8.7,7.29,3,19
26,Sonora,4,Altar,15,9,6,8,7,0,2,1,0,10.71,10.25,11.33,0,15
26,Sonora,4,Altar,12,8,4,4,8,0,2.83,1,1,4.75,4.4,5.33,2,10
26,Sonora,4,Altar,6,3,3,0,5,1,2.67,0,0,6.33,7.33,5.33,0,6
26,Sonora,4,Altar,12,6,6,5,7,0,1.75,0,1,6.71,4.67,8.25,2,9
26,Sonora,5,Arivechi,1177,583,594,283,707,187,2.6,97,21,8.18,8.15,8.22,242,934
26,Sonora,5,Arivechi,635,320,315,149,383,103,2.48,48,10,9.09,9.05,9.12,59,576
26,Sonora,5,Arivechi,112,49,63,19,65,28,2.45,21,3,7.95,7.88,8,12,99
26,Sonora,5,Arivechi,36,14,22,9,25,2,2.82,6,2,5.78,5.9,5.71,8,28
26,Sonora,5,Arivechi,374,189,185,96,228,50,2.79,22,6,7.06,6.98,7.14,146,228
26,Sonora,5,Arivechi,18,10,8,10,4,4,3,0,0,2.63,2,3.25,17,1
26,Sonora,6,Arizpe,2788,1342,1446,616,1675,497,2.69,333,38,8.13,8.43,7.86,694,2092
26,Sonora,6,Arizpe,1666,822,844,388,1041,237,2.44,214,19,8.87,9.08,8.66,395,1270
26,Sonora,6,Arizpe,183,87,96,41,101,41,3.33,24,5,6.15,6.52,5.84,39,144
26,Sonora,6,Arizpe,76,31,45,15,41,20,3.24,4,1,6.59,6.88,6.41,0,76
26,Sonora,6,Arizpe,62,29,33,9,38,15,2.75,7,1,7.38,7.71,7.1,44,18
26,Sonora,6,Arizpe,139,74,65,32,74,33,2.84,16,1,7.65,8.08,7.24,41,98
26,Sonora,6,Arizpe,8,3,5,1,6,1,2.5,1,1,6.43,7.5,6,3,5
26,Sonora,6,Arizpe,28,13,15,3,16,9,4.42,3,1,6,6.08,5.92,2,26
26,Sonora,6,Arizpe,13,5,8,3,9,1,2.2,2,0,8.5,9.6,7.4,0,13
26,Sonora,6,Arizpe,4,1,3,0,3,1,3,0,0,8.25,12,7,2,2
26,Sonora,6,Arizpe,390,189,201,96,227,67,2.87,31,8,7.84,8.05,7.65,112,278
26,Sonora,6,Arizpe,80,34,46,17,44,19,3.97,15,0,7.11,7.54,6.77,25,55
26,Sonora,6,Arizpe,7,2,5,0,2,5,4.5,2,0,3.71,3,4,0,7
26,Sonora,6,Arizpe,12,6,6,0,7,5,2.17,2,0,7.5,8.5,6.5,0,12
26,Sonora,7,Atil,626,316,310,131,384,111,2.42,43,5,9.07,9.25,8.9,154,472
26,Sonora,7,Atil,612,311,301,131,375,106,2.4,42,5,9.07,9.26,8.89,150,462
26,Sonora,8,Bacadéhuachi,979,457,522,196,608,175,2.75,65,12,7.64,7.79,7.5,214,763
26,Sonora,8,Bacadéhuachi,979,457,522,196,608,175,2.75,65,12,7.64,7.79,7.5,214,763
26,Sonora,9,Bacanora,759,369,390,169,422,160,3.2,82,12,7.23,7.55,6.92,166,584
26,Sonora,9,Bacanora,498,252,246,115,277,98,3.01,59,7,7.69,7.98,7.39,112,378
26,Sonora,9,Bacanora,52,22,30,7,29,16,3.7,4,0,5.18,5.2,5.16,16,36
26,Sonora,9,Bacanora,117,56,61,37,62,18,3.5,7,2,6.95,7.35,6.6,13,104
26,Sonora,9,Bacanora,24,13,11,0,12,12,5.08,6,0,5.25,5.15,5.36,8,16
26,Sonora,9,Bacanora,9,4,5,0,5,4,3,1,0,5.78,4.25,7,5,4
26,Sonora,9,Bacanora,33,12,21,5,20,8,3,1,1,7.11,7.91,6.59,5,27
26,Sonora,10,Bacerac,1221,618,603,308,756,157,2.84,77,15,8.1,8.27,7.93,364,854
26,Sonora,10,Bacerac,1019,518,501,252,643,124,2.76,60,14,8.53,8.65,8.41,316,701
26,Sonora,10,Bacerac,30,15,15,8,19,3,3.82,3,0,6.09,6.08,6.1,12,18
26,Sonora,10,Bacerac,30,12,18,9,16,5,3.44,3,0,5.9,6.38,5.62,8,22
26,Sonora,10,Bacerac,67,35,32,18,37,12,2.96,8,0,5.71,5.36,6,20,46
26,Sonora,10,Bacerac,56,30,26,20,31,5,2.79,2,1,6.22,7.5,5.2,4,52
26,Sonora,11,Bacoachi,1475,725,750,312,924,239,2.76,135,20,8.11,8.42,7.81,209,1266
26,Sonora,11,Bacoachi,1036,524,512,234,641,161,2.72,83,14,8.28,8.59,7.94,89,947
26,Sonora,11,Bacoachi,12,6,6,0,3,9,7,2,0,4.67,4.5,4.83,4,8
26,Sonora,11,Bacoachi,46,25,21,13,21,12,3.22,7,0,7.36,8.18,6.5,18,28
26,Sonora,11,Bacoachi,9,5,4,0,6,3,4.2,3,0,5.78,7,4.25,7,2
26,Sonora,11,Bacoachi,30,12,18,5,20,5,3.18,1,1,8.16,7.82,8.43,7,23
26,Sonora,11,Bacoachi,239,111,128,43,162,34,2.58,32,5,8.43,8.51,8.37,59,180
26,Sonora,11,Bacoachi,13,8,5,2,9,2,2,2,0,6.36,6.67,6,3,10
26,Sonora,12,Bácum,23151,11367,11784,5680,15147,2310,2.33,1186,316,8.75,8.89,8.61,4410,18705
26,Sonora,12,Bácum,4326,2218,2108,1098,2785,443,2.28,149,68,9.14,9.26,9.02,747,3578
26,Sonora,12,Bácum,538,262,276,141,337,60,2.37,19,6,7.87,8.06,7.68,64,470
26,Sonora,12,Bácum,17,6,11,1,13,3,5.33,0,1,6.81,6.17,7.2,9,8
26,Sonora,12,Bácum,8,2,6,2,6,0,2.5,0,0,6.33,9,5,1,7
26,Sonora,12,Bácum,573,287,286,152,390,31,2.15,18,1,7.78,7.98,7.58,94,479
26,Sonora,12,Bácum,29,15,14,5,22,2,2.09,0,0,7.46,8.09,6.92,5,24
26,Sonora,12,Bácum,10,5,5,0,8,2,2.4,3,2,9.9,10.2,9.6,1,9
26,Sonora,12,Bácum,6338,3156,3182,1658,4080,586,2.38,337,93,8.99,9.1,8.88,1397,4924
26,Sonora,12,Bácum,341,159,182,82,199,60,2.55,32,4,7.98,8.09,7.88,61,280
26,Sonora,12,Bácum,241,123,118,50,156,35,2.26,12,6,8.1,8.28,7.92,35,206
26,Sonora,12,Bácum,1689,836,853,482,1106,101,2.12,78,15,7.46,7.66,7.27,234,1451
26,Sonora,12,Bácum,448,220,228,90,297,61,2.21,27,11,9.58,9.82,9.34,55,393
26,Sonora,12,Bácum,2105,1036,1069,477,1380,248,2.37,149,28,8.87,9.12,8.64,417,1687
26,Sonora,12,Bácum,4312,2147,2165,1000,2810,502,2.37,271,54,9.35,9.26,9.43,803,3501
26,Sonora,12,Bácum,420,206,214,82,266,72,2.55,33,11,8.14,8.32,7.98,80,340
26,Sonora,12,Bácum,440,209,231,126,287,27,2.61,14,5,7.12,7.29,6.98,157,282
26,Sonora,12,Bácum,237,104,133,70,149,18,2.2,6,1,7.35,7.37,7.34,40,197
26,Sonora,12,Bácum,23,7,16,3,20,0,2.17,2,1,6.45,7.67,5.93,17,6
26,Sonora,12,Bácum,15,4,11,1,14,0,5,0,0,7.57,4,8.55,3,12
26,Sonora,12,Bácum,36,11,25,1,34,1,2.55,2,0,7.63,7.82,7.54,27,9
26,Sonora,12,Bácum,19,6,13,2,15,2,1.83,1,0,7.41,5.83,8.27,4,15
26,Sonora,12,Bácum,31,13,18,6,22,3,2.27,1,0,7.12,6.64,7.5,10,21
26,Sonora,12,Bácum,10,5,5,3,6,1,1.5,0,0,9.43,10,9,6,4
26,Sonora,12,Bácum,9,3,6,0,7,2,4,1,0,6.33,6,6.5,1,8
26,Sonora,12,Bácum,48,20,28,13,33,2,2.69,2,0,7.43,7.67,7.25,11,37
26,Sonora,12,Bácum,29,16,13,9,19,1,3.08,3,1,7.15,7.09,7.22,9,20
26,Sonora,13,Banámichi,1825,901,924,453,1143,229,2.41,88,11,9.35,9.66,9.05,181,1644
26,Sonora,13,Banámichi,1417,710,707,351,895,171,2.41,65,9,9.46,9.69,9.24,177,1240
26,Sonora,13,Banámichi,12,7,5,4,8,0,1.43,0,0,13.5,14,12,0,12
26,Sonora,13,Banámichi,167,84,83,44,100,23,2.1,7,2,8.46,9.42,7.41,4,163
26,Sonora,13,Banámichi,158,71,87,35,98,25,2.63,11,0,9.33,9.46,9.22,0,158
26,Sonora,13,Banámichi,30,12,18,10,15,5,3.5,0,0,7.75,7.88,7.67,0,30
26,Sonora,14,Baviácora,3191,1529,1662,707,1959,525,2.57,270,29,8.68,8.86,8.51,419,2771
26,Sonora,14,Baviácora,1761,867,894,410,1108,243,2.5,136,14,9.26,9.41,9.12,285,1475
26,Sonora,14,Baviácora,195,85,110,40,119,36,2.95,19,2,7.65,7.6,7.69,20,175
26,Sonora,14,Baviácora,87,41,46,19,46,22,2.36,8,1,8.1,8.77,7.54,1,86
26,Sonora,14,Baviácora,157,72,85,30,101,26,2.4,11,2,7.57,7.53,7.6,14,143
26,Sonora,14,Baviácora,63,30,33,11,36,16,2.46,8,2,8.21,8.12,8.3,4,59
26,Sonora,14,Baviácora,436,199,237,107,255,74,2.53,38,4,8.21,8.5,7.95,8,428
26,Sonora,14,Baviácora,19,10,9,4,8,7,2.71,3,1,5.93,6.29,5.63,2,17
26,Sonora,14,Baviácora,278,142,136,62,171,45,2.75,24,2,8.55,8.87,8.26,61,217
26,Sonora,14,Baviácora,21,7,14,5,8,8,2.67,4,0,6.19,6.67,5.9,9,12
26,Sonora,14,Baviácora,93,41,52,6,58,29,3.13,12,1,7.83,7.5,8.08,7,86
26,Sonora,14,Baviácora,45,21,24,7,29,9,2.5,3,0,7.71,8.59,7,6,39
26,Sonora,14,Baviácora,5,1,4,1,4,0,1,0,0,13.5,15,13,0,5
26,Sonora,15,Bavispe,1169,551,618,323,675,171,2.95,76,10,7.72,7.99,7.48,665,503
26,Sonora,15,Bavispe,674,325,349,185,388,101,2.9,51,7,7.96,8.17,7.76,358,315
26,Sonora,15,Bavispe,52,26,26,14,29,9,4.2,5,0,6.34,6.79,5.89,41,11
26,Sonora,15,Bavispe,374,172,202,88,226,60,2.65,20,3,7.47,7.68,7.3,200,174
26,Sonora,15,Bavispe,67,28,39,36,30,1,4.63,0,0,8.06,9.38,7.11,66,1
26,Sonora,16,Benjamín Hill,4988,2505,2483,1292,3135,561,2.55,359,83,9.11,9.08,9.14,744,4229
26,Sonora,16,Benjamín Hill,4837,2437,2400,1265,3035,537,2.52,354,80,9.17,9.14,9.21,690,4132
26,Sonora,16,Benjamín Hill,7,3,4,0,7,0,4.67,0,0,9.43,10,9,0,7
26,Sonora,16,Benjamín Hill,59,35,24,10,44,5,3.18,2,3,7.41,7.11,7.77,41,18
26,Sonora,16,Benjamín Hill,21,9,12,5,12,4,4.75,2,0,6.31,5.88,6.75,0,21
26,Sonora,17,Caborca,89122,44386,44736,23690,59010,6370,2.18,4134,946,9.51,9.61,9.41,19446,69571
26,Sonora,17,Caborca,67604,34141,33463,17545,44863,5150,2.11,3310,757,10.21,10.26,10.16,13531,53979
